0.182, -35.9372, 137.61, -0.974808, 5.35345, -4.82727, 29.1359, -35.9414, 137.621, 0.619862, 0.37027
0.183, -35.9382, 137.616, -0.979626, 5.38259, -4.81834, 29.1312, -35.9424, 137.626, 0.619836, 0.370183
0.184, -35.9392, 137.621, -0.984436, 5.41171, -4.80936, 29.1265, -35.9433, 137.632, 0.619809, 0.370096
0.185, -35.9402, 137.626, -0.989236, 5.44083, -4.80033, 29.1218, -35.9443, 137.637, 0.619783, 0.370007
0.186, -35.9412, 137.632, -0.994027, 5.46995, -4.79125, 29.1171, -35.9453, 137.643, 0.619756, 0.369919
0.187, -35.9422, 137.637, -0.998809, 5.49906, -4.78212, 29.1123, -35.9463, 137.648, 0.619729, 0.36983
0.188, -35.9432, 137.643, -1.00358, 5.52817, -4.77293, 29.1075, -35.9473, 137.654, 0.619701, 0.369741
0.189, -35.9442, 137.648, -1.00835, 5.55727, -4.76368, 29.1027, -35.9483, 137.659, 0.619674, 0.369651
0.19, -35.9452, 137.654, -1.0131, 5.58637, -4.75439, 29.0978, -35.9494, 137.665, 0.619647, 0.36956
0.191, -35.9462, 137.66, -1.01785, 5.61546, -4.74504, 29.0929, -35.9504, 137.67, 0.619619, 0.369469
0.192, -35.9472, 137.665, -1.02258, 5.64455, -4.73564, 29.088, -35.9514, 137.676, 0.619591, 0.369378
0.193, -35.9482, 137.671, -1.02731, 5.67364, -4.72619, 29.0831, -35.9524, 137.682, 0.619563, 0.369286
0.194, -35.9492, 137.676, -1.03202, 5.70271, -4.71668, 29.0782, -35.9535, 137.688, 0.619535, 0.369194
0.195, -35.9503, 137.682, -1.03673, 5.73179, -4.70712, 29.0732, -35.9545, 137.693, 0.619507, 0.369101
0.196, -35.9513, 137.688, -1.04143, 5.76086, -4.6975, 29.0682, -35.9555, 137.699, 0.619479, 0.369008
0.197, -35.9523, 137.694, -1.04612, 5.78992, -4.68783, 29.0631, -35.9566, 137.705, 0.61945, 0.368914
0.198, -35.9534, 137.699, -1.05079, 5.81898, -4.67811, 29.0581, -35.9576, 137.711, 0.619421, 0.36882
0.199, -35.9544, 137.705, -1.05546, 5.84803, -4.66834, 29.053, -35.9587, 137.716, 0.619393, 0.368725
0.2, -35.9555, 137.711, -1.06012, 5.87708, -4.65851, 29.0479, -35.9597, 137.722, 0.619364, 0.36863
0.201, -35.9566, 137.717, -1.06477, 5.90612, -4.64863, 29.0427, -35.9608, 137.728, 0.619334, 0.368534
0.202, -35.9576, 137.723, -1.06941, 5.93516, -4.63869, 29.0375, -35.9619, 137.734, 0.619305, 0.368438
0.203, -35.9587, 137.729, -1.07404, 5.96419, -4.6287, 29.0323, -35.963, 137.74, 0.619276, 0.368341
0.204, -35.9598, 137.735, -1.07866, 5.99322, -4.61865, 29.0271, -35.964, 137.746, 0.619246, 0.368244
0.205, -35.9608, 137.741, -1.08326, 6.02224, -4.60856, 29.0219, -35.9651, 137.752, 0.619217, 0.368147
0.206, -35.9619, 137.747, -1.08786, 6.05126, -4.5984, 29.0166, -35.9662, 137.758, 0.619187, 0.368049
0.207, -35.963, 137.753, -1.09245, 6.08027, -4.5882, 29.0113, -35.9673, 137.764, 0.619157, 0.36795
0.208, -35.9641, 137.759, -1.09703, 6.10927, -4.57793, 29.006, -35.9684, 137.77, 0.619127, 0.367851
0.209, -35.9652, 137.765, -1.1016, 6.13827, -4.56762, 29.0006, -35.9695, 137.777, 0.619096, 0.367752
0.21, -35.9663, 137.771, -1.10615, 6.16727, -4.55725, 28.9952, -35.9706, 137.783, 0.619066, 0.367652
